articleID,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL,articleWordCount
5a7a227410f40f00018bfd99,By PATRICK McGEEHAN,article,Failure to Test for Sleep Apnea Is Cited as the Root of 2 Train Crashes,"['Railroad Accidents and Safety', 'Driver Distraction and Fatigue', 'Apnea (Sleep Disorder)', 'Long Island Rail Road Co', 'Metropolitan Transportation Authority', 'Transit Systems', 'National Transportation Safety Board', 'New Jersey Transit', 'Sumwalt, Robert L', 'Hoboken (NJ)', 'Brooklyn (NYC)', 'Federal Railroad Administration']",68,Metro,22,2018-02-06 21:47:27,Unknown,"Failure to test engineers for the sleep disorder was the root cause of train crashes in Hoboken, N.J., and Brooklyn, a federal safety board found.",The New York Times,News,https://www.nytimes.com/2018/02/06/nyregion/train-crash-sleep-apnea.html,994
5a7a256810f40f00018bfda3,"By MAX MONCH, ALEXANDER LAHL and PHILIPP SEEFELDT",article,Rebel Monk,"['Bible', 'Roman Catholic Church', 'Luther, Martin', 'Germany']",65,OpEd,0,2018-02-06 22:00:03,Unknown,"Five hundred years ago, Martin Luther shook the church — and the world.",The New York Times,Op-Ed,https://www.nytimes.com/2018/02/06/opinion/martin-luther.html,387
5a7a2db310f40f00018bfdb6,By MARC SANTORA,article,Holocaust Law In Poland Chips At Shared Pain,"['Poland', 'Holocaust and the Nazi Era', 'Morawiecki, Mateusz', 'Law and Legislation', 'World War II (1939-45)', 'Jews and Judaism', 'Auschwitz Concentration Camp', 'Concentration Camps', 'War Crimes, Genocide and Crimes Against Humanity', 'Law and Justice (Poland)']",68,Foreign,1,2018-02-06 22:35:26,Europe,The president signed a law making it a crime to blame “the Polish nation” for the crimes of Nazi Germany. Scholars say it could whitewash history.,The New York Times,News,https://www.nytimes.com/2018/02/06/world/europe/poland-death-camp-law.html,1342
5a7a337710f40f00018bfdc7,By KENNETH SINCLAIR,article,It Happened by Lincoln Center,"['Opera', 'Lincoln Center for the Performing Arts', 'Metropolitan Opera', 'New York City']",0,Metro,21,2018-02-06 23:00:01,Unknown,A prelude to a night at the opera.,The New York Times,News,https://www.nytimes.com/2018/02/06/nyregion/metropolitan-diary-it-happened-by-lincoln-center.html,228
5a7a3b3810f40f00018bfddc,By JASON ZENGERLE,article,The Happy Martyrdom of Carter Page,"['Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Page, Carter']",65,Magazine,0,2018-02-06 23:33:07,Unknown,"Thanks to the congressional Republicans’ memo, the former Trump campaign adviser suddenly finds himself with a lot more friends on the right.",The New York Times,News,https://www.nytimes.com/2018/02/06/magazine/the-happy-martyrdom-of-carter-page.html,1159
5a7a3ddd10f40f00018bfde7,By RICHARD FAUSSET,article,"As Rumors and a Scandal Take a Toll, a Rising Star’s Glow Dims in Tennessee","['Adultery', 'Barry, Megan (1963- )', 'Nashville (Tenn)', 'Ethics and Official Misconduct', 'Mayors']",68,National,17,2018-02-06 23:44:25,Unknown,Mayor Megan Barry is facing questions after acknowledging an extramarital affair with the head of her security detail.,The New York Times,News,https://www.nytimes.com/2018/02/06/us/nashville-mayor-megan-barry-affair-.html,1322
5a7a424710f40f00018bfdef,By DOUGLAS QUENQUA,article,"Crawling Jonahs: Swallowed by Toads, Beetles Blast Way Out","['Frogs', 'Beetles', 'Poisoning and Poisons', 'Digestive Tract', 'Biology Letters (Journal)', 'Japan', 'Sugiura, Shinji']",68,Science,2,2018-02-07 00:03:15,Unknown,"When toads swallow bombardier beetles, the beetles produce a poison that prompts some of the toads to vomit them up still alive, researchers found.",The New York Times,News,https://www.nytimes.com/2018/02/06/science/bombardier-beetle-toad-vomit.html,555
5a7a425810f40f00018bfdf1,By JENNIFER FINNEY BOYLAN,article,Pepé Le Pew vs. Donald Trump,"['Cartoons and Cartoonists', 'Looney Tunes', 'Warner Brothers', 'Trump, Donald J', 'Sexual Harassment', '#MeToo Movement', 'United States Politics and Government']",67,OpEd,27,2018-02-07 00:03:32,Unknown,What the president has in common with Looney Tunes’ “scent-imental” skunk.,The New York Times,Op-Ed,https://www.nytimes.com/2018/02/06/opinion/pep-le-pew-trump.html,901
5a7a448a10f40f00018bfdf6,By WILLIAM NEUMAN,article,4 in 5 Public Housing Tenants Have Lost Heat Since Autumn,"['Public and Subsidized Housing', 'Heating', 'City Council (NYC)', 'Housing Authority (NYC)', 'Olatoye, Shola', 'New York City', 'Johnson, Corey', 'de Blasio, Bill']",67,Metro,22,2018-02-07 00:12:52,Unknown,"In a dramatic City Council hearing, officials said that 323,000 public housing residents lost heat at least once since October.",The New York Times,News,https://www.nytimes.com/2018/02/06/nyregion/heat-cold-nycha-nyc-olatoye.html,1132
5a7a467610f40f00018bfdfa,By LANDON THOMAS Jr,article,Everybody Take a Breath,"['Stocks and Bonds', 'Chicago Board Options Exchange', 'Credit Suisse Group AG', 'Golden, Seth']",68,Business,1,2018-02-07 00:21:06,Unknown,Banks have created a variety of risky funds that allow investors to wager against sharp swings in the value of stocks. Those investors are starting to feel some pain.,The New York Times,News,https://www.nytimes.com/2018/02/06/business/stock-market-volatility.html,927
5a7a48f310f40f00018bfe02,By THE EDITORIAL BOARD,article,"Mr. Trump, Meet the Markets","['United States Economy', 'United States Politics and Government', 'Tax Cuts and Jobs Act (2017)', 'Stocks and Bonds', 'Trump, Donald J', 'Labor and Jobs', 'Treasury Department']",68,Editorial,26,2018-02-07 00:31:38,Unknown,Talk about volatility.,The New York Times,Editorial,https://www.nytimes.com/2018/02/06/opinion/trump-financial-crisis.html,770
5a7a4ff610f40f00018bfe10,By ALEXANDER BURNS,article,An Obama-Backed Group Targets All-G.O.P. States to Combat Gerrymandering,"['Midterm Elections (2018)', 'Holder, Eric H Jr', 'State Legislatures', 'Redistricting and Reapportionment', 'Obama, Barack', 'National Democratic Redistricting Committee', 'Democratic Party']",67,National,15,2018-02-07 01:01:36,Politics,A group backed by former President Barack Obama plans to compete in a dozen states in an effort to block Republicans from unilaterally drawing congressional maps.,The New York Times,News,https://www.nytimes.com/2018/02/06/us/politics/democrats-gerrymandering-election-maps.html,950
5a7a568f10f40f00018bfe21,By THOMAS L. FRIEDMAN,article,Everyone Is Going All the Way,"['Palestinians', 'United States Politics and Government', 'Israel', 'Trump, Donald J', 'Lebanon']",68,OpEd,26,2018-02-07 01:29:46,Unknown,"There’s a recurring theme in Israel, Washington and many other hot spots.",The New York Times,Op-Ed,https://www.nytimes.com/2018/02/06/opinion/israel-jerusalem-trump.html,1185
5a7a5d5810f40f00018bfe27,By MARK LANDLER,article,Trump Shifts On Shutdown (Surprising?),"['Trump, Donald J', 'United States Politics and Government', 'Shutdowns (Institutional)', 'Federal Budget (US)', 'Dream Act (Development, Relief and Education for Minors Act)', 'Illegal Immigration', 'Democratic Party', 'Republican Party', 'House of Representatives', 'Senate']",68,Washington,1,2018-02-07 01:58:44,Politics,"The president has said so many outrageous things that his latest outbursts no longer shock, but seem more of the same.",The New York Times,News,https://www.nytimes.com/2018/02/06/us/politics/trump-showdown-good-idea.html,1112
5a7a684510f40f00018bfe39,By JESSE GREEN,article,Trouble Knows No Boundaries,"['Theater', 'In the Body of the World (Play)', 'Manhattan Theater Club', 'Ensler, Eve', 'Paulus, Diane']",67,Culture,6,2018-02-07 02:45:21,Unknown,"In a new one-woman show, the author of “The Vagina Monologues” connects global violence and her own life-threatening illness.",The New York Times,Review,https://www.nytimes.com/2018/02/06/theater/in-the-body-of-the-world-review-eve-ensler.html,1007
5a7a6bb710f40f00018bfe42,By DEB AMLEN,article,Shared Beliefs,['Crossword Puzzles'],31,Games,0,2018-02-07 03:00:01,Unknown,Stu Ockman gets himself in a knot.,The New York Times,News,https://www.nytimes.com/2018/02/06/crosswords/daily-puzzle-2018-02-07.html,945
5a7a6bd710f40f00018bfe44,By MAGGIE ASTOR and JULIE CRESWELL,article,Casino Mogul Resigns From Company Amid Harassment Scandal,"['Wynn, Stephen A', 'Wynn Resorts Ltd', 'Sexual Harassment', '#MeToo Movement', 'Casinos', 'Las Vegas (Nev)', 'Wall Street Journal']",68,Express,18,2018-02-07 03:00:35,Unknown,"Mr. Wynn, a billionaire casino mogul, stepped down on Tuesday as chief executive and chairman of the board of Wynn Resorts. He is accused of decades of sexual misconduct.",The New York Times,News,https://www.nytimes.com/2018/02/06/business/steve-wynn-resigns.html,901
5a7a87d610f40f00018bfe67,By SARAH SWEENEY,article,A Great Commute,['New York City'],0,Metro,21,2018-02-07 05:00:01,Unknown,What could such a thing possibly be?,The New York Times,News,https://www.nytimes.com/2018/02/07/nyregion/metropolitan-diary-a-great-commute.html,192
5a7a881010f40f00018bfe6c,By NICHOLAS BAKALAR,article,Mind: Acne Can Raise Depression Risk,"['Acne', 'Mental Health and Disorders', 'Depression (Mental)']",55,Well,6,2018-02-07 05:01:01,Mind,"“It appears that acne is a lot more than just skin deep,” said one researcher. “It can have a substantial impact on overall mental health.”",The New York Times,News,https://www.nytimes.com/2018/02/07/well/mind/acne-can-increase-the-risk-for-depression.html,227
5a7aad3e10f40f00018bfedd,By RAYMOND ZHONG and PARK JEONG-EUN,article,"For Korea Inc., an Olympics Made Awkward by Scandal","['Olympic Games (2018)', 'South Korea', 'Politics and Government', 'Samsung Group', 'Corruption (Institutional)', 'Lee Jae-yong (1968- )', 'Lee Kun-hee']",68,Business,1,2018-02-07 07:39:38,Unknown,"The Winter Games are heading to Pyeongchang at a time of reckoning about South Korea’s family-run business empires, some of which are Olympic sponsors.",The New York Times,News,https://www.nytimes.com/2018/02/07/business/olympics-samsung-south-korea.html,1291
5a7ab20510f40f00018bfee3,By NATALIE PROULX,article,Cheating,[],65,Learning,0,2018-02-07 08:00:00,Unknown,Would you tell if you caught your classmates cheating?,The New York Times,News,https://www.nytimes.com/2018/02/07/learning/cheating.html,79
5a7ab21f10f40f00018bfee4,By JO BECKER and ERIC SCHMITT,article,U.S. Seesawing On Libya Paves Path for Russia,"['Libya', 'Russia', 'Islamic State in Iraq and Syria (ISIS)', 'Trump, Donald J', 'Serraj, Fayez', 'Putin, Vladimir V', 'United States International Relations', 'United States Defense and Military Forces', 'United States Politics and Government']",66,Investigative,1,2018-02-07 08:00:24,Africa,"In the absence of a coherent American policy for Libya, Russia is gaining influence in one of the most dangerous parts of the world.",The New York Times,News,https://www.nytimes.com/2018/02/07/world/africa/trump-libya-policy-russia.html,3901
5a7ac03410f40f00018bfefc,By MAURICE BERGER,article,An Elegy to India’s Vanishing Cinemas ,"['Photography', 'Movies', 'Theaters (Buildings)', 'India', 'Raman, Nandita']",68,Photo,0,2018-02-07 09:00:32,Unknown,Nandita Raman spent three years photographing the decline of India’s single-screen movie houses for her series “Cinema Play House.”,The New York Times,News,https://www.nytimes.com/2018/02/07/lens/an-elegy-to-indias-vanishing-cinemas.html,922
5a7ace2610f40f00018bff24,By NATALIE PROULX,article,Are Emotional-Support Animals a Scam?,[],54,Learning,0,2018-02-07 10:00:01,Unknown,"Do you think people are too often gaming the system? Or do you think, for the most part, that those who have these animals need them?",The New York Times,News,https://www.nytimes.com/2018/02/07/learning/are-emotional-support-animals-a-scam.html,579
5a7ace3d10f40f00018bff2a,By VANESSA FRIEDMAN,article,Fashion-Forward? How About Family-Forward?,"['Fashion and Apparel', 'Work-Life Balance', 'Rodriguez, Narciso', 'New York Fashion Week', 'Bailey, Christopher (1971- )', 'Family Leaves']",68,Styles,9,2018-02-07 10:00:23,Unknown,"For decades, fashion has avoided the question of work/life balance. Now designers, including Narciso Rodriguez, are embracing the issue.",The New York Times,News,https://www.nytimes.com/2018/02/07/fashion/fashion-family-parental-leave-narciso-rodriguez-children.html,1651
5a7ace4610f40f00018bff2f,By JERÉ LONGMAN,article,Success Takes Toll On Russian Skaters,"['Figure Skating', 'Olympic Games (2018)', 'Russia', 'Sports Injuries', 'Eating Disorders', 'Women and Girls', 'Medvedeva, Evgenia (1999- )', 'Sotnikova, Adelina', 'Lipnitskaya, Yulia']",68,Sports,9,2018-02-07 10:00:26,Olympics,The bodies of Russia’s young female skaters are breaking down as they push their performance in pursuit of gold medals and more difficult jumps.,The New York Times,News,https://www.nytimes.com/2018/02/07/sports/olympics/russia-womens-figure-skating.html,1477
5a7ace4110f40f00018bff2b,By JAMES PONIEWOZIK,article,"First, Lose That ‘Make America Great Again’ Hat","['Television', 'Queer Eye (TV Program)', 'Netflix Inc']",68,Culture,2,2018-02-07 10:00:26,Television,"The classic reality show returns and goes down to Georgia, to give America’s polarization a makeover.",The New York Times,Review,https://www.nytimes.com/2018/02/07/arts/television/queer-eye-netflix-review.html,885
5a7ace4610f40f00018bff30,By MAGGIE JONES,article,When Porn Is Sex Ed,"['Pornography', 'Teenagers and Adolescence', 'Sex Education', 'Social Media', 'Indiana University']",68,Magazine,30,2018-02-07 10:00:29,Unknown,"American adolescents watch much more pornography than their parents know — and it’s shaping their ideas about pleasure, power and intimacy. Can they be taught to see it more critically?",The New York Times,News,https://www.nytimes.com/2018/02/07/magazine/teenagers-learning-online-porn-literacy-sex-education.html,7421
5a7ace4510f40f00018bff2d,By PANKAJ MISHRA,article,Great Walls,"['International Trade and World Market', 'China', 'United States Economy', 'United States International Relations', 'Protectionism (Trade)', 'Trans-Pacific Partnership', 'United States Politics and Government', 'Customs (Tariff)', 'Presidential Election of 2016', 'Economics (Theory and Philosophy)', 'Capitalism (Theory and Philosophy)']",67,Magazine,42,2018-02-07 10:00:29,Unknown,China’s economic success lays bare an uncomfortable historical truth: No one who preaches ‘free trade’ really practices it.,The New York Times,News,https://www.nytimes.com/2018/02/07/magazine/the-rise-of-china-and-the-fall-of-the-free-trade-myth.html,4533
5a7ace4d10f40f00018bff33,By OSCAR CÁSARES,article,A Bridge Now Crossed Less Freely,"['Travel and Vacations', 'Brownsville (Tex)', 'Mexico', 'Matamoros (Mexico)', 'Texas']",68,Travel,9,2018-02-07 10:00:41,Unknown,"Not so many years ago, it was easy to go to Matamoros. But violence there means that visitors now stay in Brownsville, home to the Charro Days festival and restaurants with roots in Mexico.",The New York Times,News,https://www.nytimes.com/2018/02/07/travel/brownsville-matamoros-border.html,1956
5a7ace5110f40f00018bff34,By COURTNEY BOND,article,A Hot Spring and a Warm Welcome,"['Travel and Vacations', 'Big Bend National Park (Tex)', 'Boquillas (Mexico)', 'Mexico', 'Texas']",68,Travel,8,2018-02-07 10:00:45,Unknown,"In Big Bend National Park in Texas: towering canyons and a 105-degree pool. In Boquillas, Mexico: cheese enchiladas and old-world charm. A boat takes you to both.",The New York Times,News,https://www.nytimes.com/2018/02/07/travel/big-bend-boquillas-border.html,2088
5a7ace5310f40f00018bff35,By DEBORAH SOLOMON,article,Circling Jasper Johns,"['Art', 'Museums', 'Johns, Jasper', 'Flags, Emblems and Insignia', 'Broad Museum (Los Angeles, Calif)', 'Foundation for Contemporary Arts', 'Connecticut']",66,Arts&Leisure,1,2018-02-07 10:00:45,Art & Design,"Mr. Johns, who is now 87 and widely regarded as America’s foremost living artist, has a new retrospective at the Broad called “Something Resembling Truth.”",The New York Times,News,https://www.nytimes.com/2018/02/07/arts/design/jasper-johns-retrospective-broad-museum.html,2041
